frame_idx,track_id,x1,y1,x2,y2,feet_x,feet_y,reliable
1492,117,1263.9,323.7,1481.1,798.8,1408.8,775.4,1
1492,128,566.6,216.8,674.8,726.1,621.5,703.8,1
1493,34,1603.7,256.1,1914.3,1066.1,1759.8,1111.0,1
1493,119,850.9,168.2,1180.9,1065.7,966.6,1032.0,1
1493,126,602.7,223.2,860.1,959.6,702.1,926.3,1
1493,79,1104.3,239.7,1249.8,853.9,1118.8,797.9,1
1493,111,1463.1,327.9,1697.5,870.0,1580.9,837.0,1
1493,117,1264.8,323.2,1483.3,799.4,1404.9,774.6,1
1493,128,566.4,217.0,675.8,728.3,621.4,705.7,1
1494,34,1603.5,256.2,1914.8,1066.2,1759.8,1114.3,1
1494,119,850.9,168.7,1182.9,1065.0,965.9,1032.9,1
1494,126,602.9,223.4,860.3,959.9,701.4,927.6,1
1494,79,1105.6,240.5,1255.3,854.2,1126.9,800.9,1
1494,111,1465.9,329.4,1703.5,872.8,1584.5,837.5,1
1494,117,1265.6,322.7,1485.4,800.1,1402.7,775.8,1
1494,128,565.7,217.5,675.6,728.4,623.6,704.4,1
1495,34,1603.8,255.8,1915.8,1066.4,1760.3,1111.6,1
1495,119,850.9,170.1,1184.6,1064.5,965.9,1032.4,1
1495,126,602.8,224.7,859.9,960.5,701.3,927.8,1
1495,79,1106.5,241.1,1260.6,854.3,1138.2,801.5,1
1495,111,1468.0,332.0,1707.6,874.3,1586.9,835.8,1
1495,117,1266.0,322.1,1486.7,800.6,1402.3,775.6,1
1495,128,564.6,218.2,674.4,728.1,623.5,705.4,1
1496,34,1603.6,256.2,1916.0,1066.5,1760.1,1112.8,1
1496,119,849.7,171.3,1185.1,1064.1,965.1,1033.1,1
1496,126,602.5,226.2,859.4,960.8,700.7,928.3,1
1496,79,1108.2,242.1,1266.4,852.9,1150.4,804.1,1
1496,111,1472.7,336.0,1712.9,874.1,1592.5,833.7,1
1496,117,1266.2,321.4,1487.5,800.8,1402.9,775.8,1
1496,128,564.8,218.4,674.9,728.8,622.7,705.7,1
1497,34,1602.6,255.9,1915.9,1067.3,1759.8,1117.0,1
1497,119,848.9,172.2,1185.7,1063.3,965.3,1031.8,1
1497,126,601.9,225.3,859.5,961.4,699.2,929.9,1
1497,79,1109.5,242.3,1273.0,853.7,1163.8,813.8,1
1497,111,1480.6,337.5,1722.2,873.4,1597.7,830.7,1
1497,117,1266.3,320.4,1488.1,801.2,1403.2,776.5,1
1497,128,564.2,218.0,674.8,729.8,621.9,705.3,1
1498,34,1601.5,255.8,1915.6,1067.5,1760.2,1116.3,1
1498,119,847.9,173.1,1186.2,1063.4,965.2,1031.5,1
1498,126,600.7,223.9,859.1,961.7,698.6,929.4,1
1498,79,1111.0,243.2,1279.9,854.7,1172.4,817.2,1
1498,111,1494.7,334.5,1740.0,872.7,1608.3,827.7,1
1498,117,1267.4,319.7,1488.8,801.4,1403.8,775.3,1
1498,128,564.1,218.0,675.2,730.2,621.9,703.0,1
1499,34,1601.0,255.1,1915.9,1067.4,1760.1,1115.1,1
1499,119,847.4,173.3,1187.7,1063.9,964.9,1031.2,1
1499,126,599.0,222.8,858.1,961.4,698.8,927.9,1
1499,79,1114.8,245.0,1289.4,854.6,1178.1,818.8,1
1499,111,1509.2,333.4,1756.6,873.7,1617.0,822.2,1
1499,117,1270.8,318.8,1490.9,801.3,1404.4,774.2,1
1499,128,561.9,217.4,673.5,727.4,619.6,699.7,1
1500,34,1600.4,254.5,1916.1,1068.1,1760.6,1117.0,1
1500,119,846.1,172.8,1188.4,1064.6,964.0,1031.9,1
1500,126,596.9,222.1,856.5,960.5,698.7,926.6,1
1500,79,1117.3,247.2,1297.6,854.2,1181.6,819.6,1
1500,111,1523.4,332.3,1771.2,875.5,1625.1,820.2,1
1500,117,1275.4,317.5,1493.5,801.0,1404.7,771.7,1
1500,128,561.4,217.1,672.4,719.1,622.1,697.2,1
1501,34,1600.6,254.3,1916.8,1068.6,1760.4,1114.0,1
1501,119,845.3,172.2,1189.6,1065.1,962.8,1031.7,1
1501,126,594.4,220.6,854.7,959.3,697.9,925.4,1
1501,79,1118.7,249.3,1304.6,852.7,1186.1,819.6,1
1501,111,1533.4,333.5,1776.6,875.6,1632.9,818.3,1
1501,117,1281.9,316.3,1496.8,800.9,1405.2,769.3,1
1501,128,560.2,216.7,670.5,707.1,604.6,679.2,1
1502,34,1601.3,253.8,1917.7,1068.8,1759.8,1117.4,1
1502,119,843.7,171.9,1189.5,1065.7,962.1,1032.0,1
1502,126,591.4,220.1,852.1,958.3,693.3,927.7,1
1502,79,1120.8,249.4,1313.5,854.5,1190.9,820.9,1
1502,111,1546.8,332.5,1785.1,874.2,1640.8,813.1,1
1502,117,1288.7,314.6,1499.5,800.5,1405.6,768.1,1
1502,128,559.8,216.4,670.5,702.6,605.8,680.6,1
1503,34,1601.1,254.2,1917.4,1068.2,1759.0,1111.6,1
1503,119,842.0,171.2,1189.1,1065.2,961.4,1031.9,1
1503,126,588.7,219.0,849.3,956.5,691.0,925.2,1
1503,79,1124.4,249.6,1324.2,856.7,1199.0,818.3,1
1503,111,1562.2,333.5,1792.2,869.7,1642.5,806.4,1
1503,117,1293.9,313.7,1500.2,799.8,1405.7,766.7,1
1503,128,558.3,215.8,669.9,700.2,600.3,678.0,1
1504,34,1601.6,254.0,1918.0,1068.4,1758.7,1111.0,1
1504,119,842.0,171.5,1190.2,1064.8,961.1,1030.9,1
1504,126,585.9,218.9,845.8,954.9,688.2,925.3,1
1504,79,1131.6,249.5,1337.8,856.9,1207.0,813.4,1
1504,111,1580.4,351.6,1796.8,873.0,1669.9,836.9,1
1504,117,1298.7,311.8,1500.5,799.1,1406.2,765.3,1
1504,128,557.6,216.1,668.9,691.2,596.3,668.3,1
1505,34,1601.1,252.8,1918.3,1069.3,1759.0,1111.5,1
1505,119,841.5,171.7,1190.3,1063.5,961.1,1030.1,1
1505,126,583.9,218.1,842.9,953.1,686.9,921.3,1
1505,79,1142.6,247.3,1353.9,855.0,1217.3,806.9,1
1505,117,1302.9,309.5,1500.3,798.6,1404.7,765.6,1
1505,128,556.0,215.3,668.9,690.4,596.1,669.7,1
1506,34,1600.3,251.9,1918.0,1069.5,1759.2,1110.5,1
1506,119,841.2,170.1,1191.2,1062.8,960.4,1029.2,1
1506,126,583.4,216.9,841.3,951.3,686.6,916.6,1
1506,79,1158.8,245.2,1373.3,848.5,1228.9,801.4,1
1506,117,1305.9,308.1,1498.9,797.9,1403.6,762.1,1
1506,128,554.4,215.0,668.1,686.5,591.1,661.4,1
1506,111,1603.8,340.9,1817.4,876.4,1679.8,838.7,1
1507,34,1600.2,248.8,1918.8,1069.4,1759.9,1110.1,1
1507,119,840.4,168.9,1191.6,1062.3,959.3,1028.1,1
1507,126,581.3,219.1,837.3,951.7,683.1,907.5,1
1507,79,1173.6,243.0,1390.6,842.9,1238.4,796.9,1
1507,117,1307.1,306.9,1496.0,797.9,1402.6,761.0,1
1507,128,552.9,214.5,667.4,683.6,589.7,660.5,1
1507,111,1615.6,349.1,1818.9,876.5,1672.6,834.3,1
1508,34,1599.6,251.8,1917.4,1069.9,1758.2,1106.0,1
1508,119,839.6,168.1,1192.3,1063.0,958.1,1028.1,1
1508,126,582.7,219.2,838.0,950.6,680.0,906.0,1
1508,79,1188.9,241.4,1407.4,838.9,1252.5,793.9,1
1508,117,1306.8,304.3,1492.3,797.7,1401.1,760.6,1
1508,128,550.9,213.9,666.4,683.2,590.2,662.5,1
1508,111,1618.7,383.5,1798.7,868.3,1673.2,844.8,1
1508,104,1202.5,245.1,1404.6,836.4,1253.7,794.4,1
1509,34,1601.0,253.6,1918.1,1069.9,1756.7,1106.2,1
1509,119,839.0,166.8,1193.2,1063.8,957.3,1027.9,1
1509,126,582.3,219.3,836.9,951.1,679.2,908.2,1
1509,79,1205.1,243.0,1423.5,837.0,1260.3,794.3,1
1509,117,1312.5,304.4,1492.5,797.2,1395.4,759.2,1
1509,128,549.9,212.6,666.7,682.4,589.0,661.8,1
1509,136,9.6,234.5,88.5,973.4,49.1,973.4,0
1510,34,1600.8,254.1,1917.9,1070.0,1756.1,1106.7,1
1510,119,838.2,166.2,1193.5,1064.1,956.8,1027.2,1
1510,126,580.9,218.9,835.4,952.4,676.1,908.1,1
1510,79,1221.4,243.2,1441.4,842.2,1275.3,799.0,1
1510,117,1318.4,302.9,1494.2,797.2,1394.1,758.3,1
1510,128,548.4,212.0,666.2,684.0,592.9,665.0,1
1510,136,17.4,205.9,102.5,996.0,60.0,996.0,0
1510,137,775.6,250.7,870.4,844.2,769.4,800.7,1
1511,34,1600.0,252.5,1917.7,1069.8,1756.9,1104.2,1
1511,119,837.6,164.8,1194.3,1064.3,956.4,1025.5,1
1511,126,580.2,217.0,833.8,950.7,675.6,902.3,1
1511,79,1228.5,243.2,1452.0,848.8,1284.5,804.7,1
1511,117,1324.7,300.7,1496.5,796.5,1397.1,756.5,1
1511,128,547.4,211.6,665.6,682.7,594.1,660.3,1
1511,136,21.3,120.3,119.9,1025.1,70.6,1025.1,0
1511,137,778.1,246.6,873.7,843.2,769.6,800.4,1
1512,34,1600.0,251.1,1918.2,1069.4,1755.2,1101.5,1
1512,119,836.8,163.7,1194.8,1064.8,956.7,1025.0,1
1512,126,579.7,214.3,833.0,950.5,676.1,900.0,1
1512,79,1233.7,242.5,1461.7,855.4,1298.7,810.4,1
1512,117,1333.3,299.0,1500.9,797.3,1395.2,758.2,1
1512,128,546.3,210.9,664.4,680.4,593.8,661.2,1
1512,136,26.7,89.3,133.4,1048.9,80.1,1048.9,0
1512,137,780.6,245.2,876.9,842.2,769.9,800.7,1
1513,34,1599.7,250.5,1918.2,1069.2,1754.5,1100.9,1
1513,119,835.9,162.5,1194.9,1064.8,956.6,1023.0,1
1513,126,580.0,211.6,832.7,949.9,678.0,899.5,1
1513,79,1234.7,236.8,1468.6,860.1,1307.5,817.9,1
1513,117,1353.0,302.7,1512.1,797.5,1398.3,758.9,1
1513,128,546.3,210.9,664.4,679.0,593.2,659.3,1
1513,136,33.7,73.5,145.8,1052.0,89.8,1052.0,0
1513,137,783.0,244.6,880.2,841.4,777.2,800.4,1
1514,34,1598.6,249.9,1917.7,1069.4,1754.4,1099.5,1
1514,119,835.4,162.6,1194.9,1064.0,957.6,1021.7,1
1514,126,580.1,209.6,832.4,948.8,680.0,897.6,1
1514,79,1236.8,238.5,1474.9,866.2,1323.3,822.9,1
1514,128,545.9,209.6,665.3,682.3,595.0,669.1,1
1514,136,39.6,66.5,157.4,1054.1,98.5,1054.1,0
1514,137,783.9,243.5,882.5,840.6,780.1,796.6,1
1515,34,1597.2,249.5,1916.8,1069.0,1753.9,1098.0,1
1515,119,835.3,162.6,1195.1,1062.7,958.2,1019.6,1
1515,126,580.9,209.2,832.6,948.2,680.6,898.0,1
1515,79,1240.1,239.1,1481.9,867.9,1331.8,829.5,1
1515,128,546.4,209.4,668.0,692.9,596.1,676.7,1
1515,136,49.5,66.7,168.0,1002.6,108.7,1002.6,0
1515,137,786.2,243.0,886.9,839.4,778.7,792.8,1
1516,34,1596.1,249.0,1916.5,1069.1,1753.6,1097.0,1
1516,119,835.6,163.2,1195.7,1062.0,957.6,1019.0,1
1516,126,582.3,209.5,832.4,946.7,680.5,896.0,1
1516,79,1244.9,239.7,1490.5,866.5,1337.2,829.4,1
1516,128,550.0,209.9,674.8,713.9,606.8,695.6,1
1516,136,52.2,66.7,179.9,1019.6,116.1,1019.6,0
1516,137,787.4,242.4,891.0,839.3,778.4,788.6,1
1517,34,1595.9,249.3,1916.7,1069.5,1753.4,1095.9,1
1517,119,835.5,163.1,1196.3,1061.9,957.0,1018.2,1
1517,126,582.8,208.7,832.0,946.6,679.3,896.8,1
1517,79,1249.7,246.4,1497.7,864.2,1342.3,827.9,1
1517,128,549.4,209.6,677.2,733.4,596.8,709.4,1
1517,136,55.2,66.7,191.0,1018.1,123.1,1018.1,0
1517,137,786.6,241.1,893.9,839.3,779.4,788.1,1
1518,34,1595.3,248.6,1916.9,1069.4,1753.5,1095.0,1
1518,119,835.5,162.3,1197.0,1061.2,956.6,1016.5,1
1518,126,583.8,207.4,832.1,946.1,677.2,895.0,1
1518,79,1250.6,249.2,1504.0,868.3,1343.4,830.3,1
1518,128,553.0,209.8,677.4,726.0,603.3,700.1,1
1518,136,59.3,68.0,202.7,1005.0,131.0,1005.0,0
1518,137,785.6,240.2,896.8,839.2,786.4,784.2,1
1519,34,1595.2,248.0,1917.3,1069.3,1753.6,1093.3,1
1519,119,835.8,162.3,1197.7,1060.7,956.4,1014.5,1
1519,126,585.6,207.9,832.8,945.8,676.4,894.0,1
1519,79,1252.4,249.4,1511.9,871.5,1351.0,830.0,1
1519,128,553.0,210.0,678.0,735.0,595.7,714.5,1
1519,136,60.3,71.5,217.9,1038.4,92.8,1000.5,1
1519,137,784.0,240.3,898.9,838.2,795.4,789.4,1
1520,34,1594.8,246.8,1917.5,1069.0,1753.1,1091.3,1
1520,119,836.8,163.5,1198.6,1059.8,955.8,1013.4,1
1520,126,587.9,210.7,832.9,943.9,676.8,890.4,1
1520,79,1254.7,250.8,1518.8,871.9,1361.2,828.2,1
1520,128,556.6,210.8,679.4,734.1,607.0,716.0,1
1520,136,61.7,74.3,230.0,1040.4,149.1,1010.4,1
1520,137,782.2,240.1,900.4,836.8,803.6,791.2,1
1521,34,1594.9,245.7,1918.0,1068.9,1752.5,1090.3,1
1521,119,835.9,162.7,1198.9,1059.8,954.6,1014.0,1
1521,126,589.2,213.7,832.3,943.5,677.3,889.9,1
1521,79,1262.3,251.1,1530.2,870.5,1369.9,823.7,1
1521,136,65.8,76.3,241.4,1014.0,160.8,1011.0,1
1521,137,780.4,240.5,902.1,836.9,814.4,793.0,1
1521,129,525.9,213.7,635.2,760.2,558.9,732.3,1
1522,34,1594.4,245.0,1917.9,1068.3,1752.6,1090.1,1
1522,119,834.7,161.5,1199.1,1059.7,954.2,1014.1,1
1522,126,591.7,216.6,832.8,942.9,676.3,889.0,1
1522,79,1274.1,252.9,1544.4,867.8,1380.8,818.9,1
1522,136,69.9,79.1,254.8,995.8,214.3,1004.7,1
1522,137,781.8,240.8,907.3,837.8,823.0,799.7,1
1522,129,529.2,202.1,636.8,760.3,559.6,727.9,1
1522,117,1307.8,289.8,1474.9,804.7,1386.6,762.2,1
1522,128,586.8,210.4,668.5,547.0,627.7,547.0,0
1523,34,1594.0,243.8,1917.9,1067.8,1753.2,1090.0,1
1523,119,834.4,161.2,1199.9,1059.9,954.4,1013.3,1
1523,126,594.1,219.2,833.4,943.0,675.8,889.9,1
1523,79,1287.5,252.8,1560.4,866.9,1392.1,811.6,1
1523,136,74.7,81.9,268.3,976.9,163.6,1016.2,1
1523,137,783.3,240.8,912.7,837.2,833.2,801.6,1
1523,129,532.1,195.4,640.7,765.4,570.4,732.8,1
1523,117,1312.6,287.6,1481.0,808.8,1390.8,762.7,1
1523,128,594.4,210.4,665.8,494.0,630.1,494.0,0
1524,34,1593.5,242.5,1917.7,1067.3,1641.8,1063.7,1
1524,119,834.8,161.7,1200.3,1058.1,956.2,1011.1,1
1524,126,598.3,222.1,832.9,935.3,685.0,878.2,1
1524,79,1302.1,249.9,1577.2,866.3,1402.1,807.6,1
1524,136,92.9,86.1,301.5,977.4,178.4,1048.7,1
1524,137,783.6,240.6,916.9,836.8,839.6,809.3,1
1524,129,533.7,193.7,642.9,771.2,575.0,736.3,1
1524,117,1319.7,285.3,1488.4,809.2,1390.8,758.1,1
1524,128,595.3,209.6,667.7,488.9,631.5,488.9,0
1525,34,1593.5,241.7,1918.2,1067.8,1641.8,1061.7,1
1525,119,833.3,161.7,1199.6,1057.2,956.2,1011.1,1
1525,126,602.4,223.5,834.5,932.1,689.9,877.8,1
1525,79,1318.1,247.7,1594.0,865.3,1411.2,802.1,1
1525,136,109.5,92.5,342.8,1020.2,343.7,1007.1,1
1525,137,785.1,242.7,921.3,834.4,853.2,807.2,1
1525,129,536.2,191.3,646.9,780.5,584.0,738.7,1
1525,117,1325.1,284.6,1492.9,808.9,1392.5,754.0,1
1525,128,604.4,208.0,662.0,411.9,633.2,411.9,0
1526,34,1592.8,240.8,1918.3,1068.6,1641.3,1061.1,1
1526,119,832.1,160.7,1200.8,1059.7,955.7,1014.0,1
1526,126,605.8,225.1,836.8,933.6,691.8,876.3,1
1526,79,1354.4,247.9,1624.8,865.3,1439.4,822.9,1
1526,136,126.9,99.4,384.6,1054.5,212.7,1021.4,1
1526,137,789.9,244.0,930.7,836.5,865.3,799.8,1
1526,129,536.7,191.3,648.4,787.5,581.8,742.8,1
1526,117,1327.8,283.6,1496.0,814.7,1391.1,757.3,1
1526,128,607.8,207.5,662.5,388.3,635.2,388.3,0
1527,34,1592.7,239.9,1918.6,1068.8,1641.8,1060.6,1
1527,119,831.9,159.4,1202.2,1060.8,956.6,1012.4,1
1527,126,609.4,225.9,838.8,932.7,692.5,872.7,1
1527,79,1378.6,247.5,1642.3,863.1,1450.2,818.0,1
1527,136,138.6,104.7,414.1,1057.9,228.9,998.6,1
1527,137,793.7,244.5,938.9,836.5,870.3,801.8,1
1527,129,537.3,193.4,648.9,789.3,584.9,746.2,1
1527,117,1327.5,280.7,1496.8,819.0,1390.4,756.5,1
1527,128,610.2,208.6,666.1,383.2,638.2,383.2,0
1528,34,1592.1,239.0,1918.5,1068.9,1641.8,1060.6,1
1528,119,831.8,157.6,1203.6,1061.2,958.0,1010.2,1
1528,126,613.4,225.7,840.9,929.2,693.5,869.2,1
1528,79,1391.9,244.3,1651.2,860.3,1450.6,806.5,1
1528,136,142.2,110.9,435.0,1052.3,233.8,992.7,1
1528,137,798.4,246.1,948.0,837.9,878.5,804.4,1
1528,129,538.6,192.4,650.2,787.7,592.3,745.8,1
1528,117,1330.8,277.3,1498.1,812.8,1388.2,757.5,1
1528,128,614.7,208.6,672.8,382.1,643.8,382.1,0
1529,34,1592.2,238.1,1918.9,1068.8,1642.0,1059.7,1
1529,119,832.2,156.7,1204.4,1059.9,959.5,1007.9,1
1529,126,617.1,225.0,841.3,920.5,693.7,864.7,1
1529,79,1399.5,244.2,1655.9,861.6,1458.6,813.0,1
1529,136,130.5,119.4,442.8,1044.4,245.8,988.1,1
1529,137,802.5,246.3,957.1,839.5,885.2,803.9,1
1529,129,539.6,190.3,652.0,785.7,594.8,745.7,1
1529,117,1335.2,274.3,1498.4,799.6,1387.0,757.3,1
1530,34,1591.8,237.0,1919.0,1068.8,1642.0,1059.3,1
1530,119,832.9,157.6,1204.4,1057.3,959.3,1006.3,1
1530,126,621.0,224.5,841.7,909.9,691.3,863.1,1
1530,79,1408.0,244.8,1661.6,861.5,1474.1,812.9,1
1530,136,122.5,122.8,452.3,1037.3,257.6,979.7,1
1530,137,800.8,243.8,959.3,836.8,873.0,797.1,1
1530,129,540.2,188.0,654.5,783.7,588.0,742.7,1
1530,117,1335.5,272.8,1496.9,791.6,1384.3,755.7,1
1531,34,1591.3,236.2,1918.8,1068.6,1641.5,1059.8,1
1531,119,834.0,158.2,1205.0,1055.2,961.1,1002.7,1
1531,126,624.3,223.9,842.8,902.7,689.8,861.1,1
1531,79,1417.8,245.4,1671.2,861.2,1485.1,818.0,1
1531,136,132.5,128.7,475.4,1033.9,264.0,977.6,1
1531,137,799.6,241.1,962.8,837.7,879.6,789.3,1
1531,129,544.1,186.6,660.7,783.0,588.7,740.1,1
1531,117,1335.1,271.4,1496.3,787.6,1382.9,752.6,1
1532,34,1590.3,235.5,1918.2,1068.3,1640.8,1060.1,1
1532,119,834.2,159.7,1204.5,1053.1,962.5,998.5,1
1532,126,626.4,223.2,844.2,898.6,689.5,857.9,1
1532,79,1421.3,245.1,1673.6,859.9,1501.4,818.4,1
1532,136,137.8,133.2,490.6,1028.0,277.3,976.0,1
1532,137,800.9,239.5,967.9,837.5,888.4,785.6,1
1532,129,548.0,184.4,667.8,780.9,592.4,737.4,1
1532,117,1334.0,269.5,1496.3,786.4,1383.7,750.7,1
1533,34,1589.6,234.3,1918.2,1068.1,1705.9,1069.3,1
1533,119,834.8,159.2,1204.3,1049.3,966.6,991.6,1
1533,126,627.8,221.7,845.6,895.7,688.7,855.5,1
1533,79,1425.6,246.8,1677.4,859.2,1516.5,820.0,1
1533,136,136.8,134.6,501.1,1026.1,287.3,973.8,1
1533,137,804.1,241.1,973.2,837.7,904.8,778.0,1
1533,129,549.6,181.8,672.3,779.9,601.9,736.3,1
1533,117,1334.8,267.2,1499.3,786.3,1383.7,751.3,1
1534,34,1589.7,232.9,1918.9,1068.3,1706.8,1068.5,1
1534,119,840.1,153.3,1208.3,1040.7,970.3,986.7,1
1534,126,628.9,220.8,846.6,892.1,688.8,852.0,1
1534,79,1429.5,247.5,1682.2,859.0,1528.5,820.7,1
1534,136,138.8,135.7,511.7,1023.8,296.6,967.0,1
1534,137,813.3,244.0,981.1,834.1,916.8,772.9,1
1534,129,549.6,181.5,675.5,779.0,593.8,736.7,1
1534,117,1336.0,265.5,1502.4,785.6,1384.9,749.7,1
1535,34,1589.6,230.9,1919.6,1068.5,1706.5,1068.2,1
1535,119,843.6,150.8,1210.9,1037.4,971.6,986.3,1
1535,126,628.4,221.3,846.7,890.3,686.5,852.8,1
1535,79,1434.1,248.3,1688.6,859.3,1535.3,821.9,1
1535,136,141.4,134.6,522.6,1022.0,310.8,955.6,1
1535,137,828.6,278.2,987.9,835.5,907.8,779.4,1
1535,129,552.8,180.7,682.2,779.7,597.7,741.0,1
1535,117,1336.1,264.4,1504.0,784.9,1384.7,749.7,1
1536,34,1589.2,229.6,1919.7,1068.5,1706.9,1067.0,1
1536,119,843.8,146.8,1211.8,1037.0,971.5,985.7,1
1536,126,625.7,220.2,845.6,889.0,685.0,854.0,1
1536,79,1439.8,250.0,1696.4,859.5,1541.0,821.0,1
1536,136,152.5,133.3,537.5,1015.7,322.9,945.7,1
1536,129,554.7,179.6,688.2,780.8,598.4,749.5,1
1536,117,1335.7,263.0,1505.2,784.1,1383.7,749.6,1
1537,34,1588.1,228.5,1918.8,1068.1,1706.5,1067.2,1
1537,119,845.0,143.8,1213.1,1036.8,972.9,985.3,1
1537,126,621.1,218.5,843.5,887.7,684.7,854.6,1
1537,79,1444.7,251.7,1704.1,859.3,1546.6,818.0,1
1537,136,162.8,130.7,554.3,1018.2,333.1,944.6,1
1537,129,555.6,180.3,695.6,784.3,594.8,747.9,1
1537,117,1335.0,260.8,1506.2,783.1,1382.8,748.8,1
1538,34,1586.7,227.3,1918.2,1068.3,1707.0,1067.5,1
1538,119,845.9,141.6,1213.2,1035.0,976.3,983.3,1
1538,126,614.2,216.8,840.5,888.0,682.7,856.9,1
1538,79,1450.7,252.2,1713.5,858.0,1552.4,815.3,1
1538,136,195.9,127.0,587.8,1021.6,362.4,932.7,1
1538,129,557.6,177.4,704.0,787.7,598.2,744.0,1
1538,117,1335.3,263.1,1507.9,785.1,1381.6,752.3,1
1539,34,1585.9,225.6,1918.2,1068.4,1707.3,1067.2,1
1539,119,847.6,139.6,1214.0,1034.4,974.7,982.8,1
1539,126,606.8,215.3,837.2,887.6,678.8,855.7,1
1539,79,1458.2,251.7,1724.6,857.0,1559.7,809.6,1
1539,136,220.6,124.1,609.0,1019.0,372.5,930.6,1
1539,129,562.2,175.6,712.6,793.5,614.1,745.0,1
1539,117,1335.2,262.9,1509.6,785.9,1379.4,753.2,1
1540,34,1585.1,224.2,1917.9,1068.1,1708.3,1067.4,1
1540,119,849.7,137.9,1214.6,1033.0,975.7,981.0,1
1540,126,601.1,214.5,835.1,886.7,677.9,854.1,1
1540,79,1468.5,249.6,1738.4,856.5,1570.9,806.8,1
1540,136,245.4,122.6,628.1,1014.4,384.3,931.7,1
1540,129,567.6,174.7,717.7,785.5,627.4,742.5,1
1540,117,1334.9,262.1,1510.9,785.8,1378.3,753.5,1
1541,34,1584.2,223.8,1917.5,1068.0,1708.9,1067.0,1
1541,119,851.6,136.2,1215.2,1033.2,976.4,979.4,1
1541,126,598.3,213.2,835.5,885.4,679.5,849.4,1
1541,79,1481.1,247.6,1752.5,855.3,1581.8,800.3,1
1541,136,272.6,122.5,647.5,1011.0,407.7,923.9,1
1541,129,571.0,174.9,719.9,777.7,634.8,743.8,1
1541,117,1334.6,260.7,1512.3,785.4,1378.0,753.8,1
1542,34,1583.0,224.2,1916.3,1067.4,1708.8,1066.5,1
1542,119,853.3,135.4,1215.1,1033.5,977.7,979.2,1
1542,126,596.0,212.0,836.1,884.2,679.6,850.1,1
1542,79,1497.4,245.0,1769.6,854.6,1592.9,795.8,1
1542,136,296.9,121.5,663.3,1006.6,423.9,923.6,1
1542,129,574.5,175.7,722.8,775.0,640.3,741.1,1
1542,117,1334.6,260.0,1513.3,784.9,1377.7,755.6,1
1543,34,1582.0,224.2,1916.0,1067.4,1710.1,1066.2,1
1543,119,853.4,133.3,1213.7,1033.1,976.4,981.4,1
1543,126,594.2,210.4,836.8,882.3,678.6,847.1,1
1543,79,1516.6,242.9,1787.1,852.0,1603.2,793.9,1
1543,136,318.7,121.0,676.5,1001.8,432.0,936.8,1
1543,129,580.0,175.3,727.6,773.3,652.9,748.4,1
1543,117,1334.1,258.5,1513.9,784.7,1376.1,757.5,1
1544,34,1582.5,223.9,1916.9,1067.6,1711.3,1065.5,1
1544,119,853.4,132.2,1211.6,1032.9,975.7,981.4,1
1544,126,593.4,208.7,838.5,880.9,680.0,843.7,1
1544,79,1536.2,240.7,1803.3,849.9,1619.8,792.2,1
1544,136,338.3,120.2,689.2,999.2,443.5,937.5,1
1544,129,584.5,174.2,732.2,773.5,619.1,751.9,1
1544,117,1333.7,257.1,1514.2,784.0,1374.9,757.9,1
1545,34,1584.7,223.7,1919.2,1068.6,1712.2,1063.5,1
1545,119,853.8,131.0,1210.1,1031.9,975.4,981.0,1
1545,126,593.3,207.1,840.6,880.4,680.3,844.4,1
1545,79,1553.8,238.3,1816.9,850.8,1642.7,794.9,1
1545,136,354.8,121.0,698.8,995.6,459.3,937.6,1
1545,129,585.8,172.3,733.4,770.5,625.3,749.5,1
1545,117,1333.4,256.6,1514.0,783.2,1375.6,756.8,1
1546,34,1584.7,222.7,1919.8,1069.6,1712.3,1062.2,1
1546,119,860.1,128.6,1213.9,1030.5,977.3,972.5,1
1546,126,592.9,206.0,842.0,880.1,681.4,844.8,1
1546,79,1569.5,238.6,1827.1,853.8,1658.8,801.2,1
1546,136,366.8,123.0,703.6,992.8,466.6,928.9,1
1546,129,590.3,175.0,736.1,760.6,634.7,749.2,1
1546,117,1332.9,255.7,1513.5,782.2,1376.0,756.7,1
1547,34,1585.1,221.0,1920.0,1070.3,1713.3,1061.9,1
1547,119,862.6,126.9,1214.6,1030.1,977.9,971.3,1
1547,126,592.4,204.9,843.2,879.9,681.7,846.2,1
1547,79,1580.0,237.2,1832.2,854.2,1679.4,809.4,1
1547,136,373.6,125.2,703.4,992.6,478.9,924.8,1
1547,117,1332.0,255.1,1512.3,781.0,1376.2,755.9,1
1548,34,1584.6,217.2,1920.0,1070.4,1713.0,1061.3,1
1548,119,862.9,124.7,1213.6,1030.4,977.4,971.1,1
1548,126,591.7,204.1,843.7,880.1,681.5,845.5,1
1548,79,1585.4,237.4,1832.1,854.5,1683.6,814.5,1
1548,136,383.5,126.8,707.5,993.2,490.6,925.7,1
1548,117,1330.9,254.2,1511.0,780.0,1375.9,755.4,1
1548,129,576.2,192.2,713.2,751.2,622.9,701.2,1
1549,34,1584.6,215.6,1920.0,1070.9,1713.5,1060.4,1
1549,119,862.5,122.4,1211.7,1030.0,978.3,970.7,1
1549,126,590.5,200.7,844.4,880.1,682.4,844.9,1
1549,79,1585.9,244.7,1825.2,856.0,1652.9,816.7,1
1549,136,389.7,127.4,708.5,996.3,501.0,925.3,1
