frame_idx,track_id,x1,y1,x2,y2
1377,207,1013.1,250.0,1287.8,895.1
1377,196,1158.9,303.7,1320.0,760.8
1377,209,625.9,230.8,806.1,805.3
1377,193,741.7,249.5,921.4,864.6
1377,205,1300.3,306.3,1516.5,772.1
1377,147,1624.4,262.8,1841.4,840.8
1377,176,840.3,209.3,935.6,764.8
1377,217,548.3,199.1,669.6,805.9
1377,219,935.1,248.3,1053.4,773.0
1377,201,608.9,216.4,707.1,366.7
1377,220,0.0,267.5,255.5,879.0
1378,107,1632.0,222.0,1919.5,1069.4
1378,207,1022.7,253.6,1296.4,898.4
1378,196,1166.7,304.1,1323.6,759.3
1378,209,630.1,230.4,812.5,805.4
1378,193,742.0,250.6,922.5,869.5
1378,205,1299.9,306.6,1517.5,772.2
1378,147,1630.6,268.0,1839.4,834.1
1378,176,839.9,209.4,934.4,764.4
1378,217,548.5,199.9,671.2,815.2
1378,219,935.3,248.9,1053.8,771.7
1378,201,610.7,215.7,708.6,370.6
1378,220,0.0,115.7,303.3,905.3
1378,222,843.7,209.9,929.1,535.7
1379,107,1631.6,221.4,1919.8,1071.0
1379,207,1032.8,256.1,1306.5,900.0
1379,196,1175.7,304.0,1327.6,757.8
1379,209,635.8,230.2,819.4,804.7
1379,193,741.7,249.8,922.8,871.6
1379,205,1299.4,306.8,1518.1,772.1
1379,147,1634.7,276.3,1837.4,833.6
1379,176,839.0,209.2,932.9,764.6
1379,217,550.2,199.5,673.6,818.9
1379,219,935.3,249.2,1054.3,771.6
1379,201,615.1,219.5,708.4,370.8
1379,222,842.6,209.6,927.8,534.4
1380,107,1631.8,220.2,1920.0,1071.4
1380,207,1041.1,258.8,1316.3,899.8
1380,196,1186.9,306.4,1333.5,759.7
1380,209,643.1,231.2,827.4,807.1
1380,193,741.4,248.2,923.1,872.9
1380,205,1299.2,307.1,1518.9,771.9
1380,176,838.0,208.9,931.6,764.7
1380,217,554.2,198.9,678.7,819.1
1380,219,935.6,249.4,1055.1,772.8
1380,222,841.7,209.3,926.8,533.4
1380,220,0.0,20.8,327.8,906.8
1381,107,1633.4,221.8,1920.0,1071.1
1381,207,1046.7,261.0,1324.4,899.9
1381,196,1198.4,315.2,1336.6,760.8
1381,209,651.9,230.9,836.3,811.3
1381,193,740.6,246.8,922.7,872.8
1381,205,1298.8,307.4,1519.5,772.1
1381,176,836.2,208.8,929.8,765.6
1381,217,558.0,197.9,684.5,819.9
1381,219,935.6,248.6,1055.7,772.9
1381,222,840.0,208.9,925.5,533.6
1381,220,0.0,6.6,328.2,903.4
1382,107,1634.7,222.5,1920.0,1071.1
1382,207,1051.4,261.5,1332.8,899.6
1382,196,1210.9,326.9,1338.5,760.5
1382,209,661.5,231.3,843.5,813.5
1382,193,739.9,245.0,922.6,872.1
1382,205,1298.6,307.7,1520.3,772.9
1382,176,834.9,209.7,928.7,770.0
1382,217,556.7,196.2,685.3,821.4
1382,219,935.1,248.0,1055.7,772.8
1382,222,838.8,208.7,924.7,534.4
1382,220,0.0,0.3,338.1,946.1
1383,107,1634.7,222.6,1920.0,1070.9
1383,207,1059.1,262.4,1345.6,900.4
1383,209,665.1,232.0,845.3,816.4
1383,193,738.5,243.3,922.2,871.6
1383,205,1298.4,307.7,1520.9,772.8
1383,176,833.5,209.2,927.0,768.8
1383,217,555.3,194.5,685.6,821.9
1383,219,935.1,247.8,1056.0,772.2
1383,220,0.0,0.0,340.0,948.3
1384,107,1633.4,222.6,1920.0,1071.5
1384,207,1066.8,261.1,1358.6,900.4
1384,209,667.5,233.2,844.8,814.5
1384,193,738.3,242.2,922.8,871.7
1384,205,1298.0,307.9,1521.0,772.6
1384,176,831.1,209.8,924.9,770.3
1384,217,562.4,192.1,696.4,821.4
1384,219,935.4,248.0,1056.3,771.5
1384,220,0.0,0.0,355.0,977.9
1385,107,1633.0,219.5,1919.3,1067.1
1385,207,1075.5,261.1,1370.3,898.9
1385,209,670.1,234.6,844.4,810.8
1385,193,737.7,238.8,923.4,871.5
1385,205,1303.0,307.9,1524.9,771.9
1385,217,567.3,190.2,705.3,820.9
1385,219,935.5,248.3,1056.6,771.1
1385,220,0.0,0.0,373.3,997.8
1386,107,1632.8,218.5,1918.9,1065.3
1386,207,1092.0,261.7,1388.8,895.5
1386,209,688.1,237.0,864.8,806.3
1386,193,738.5,237.7,925.0,871.6
1386,205,1312.8,308.9,1531.6,771.4
1386,217,571.5,189.8,713.4,818.9
1386,219,935.5,248.6,1056.7,770.8
1386,220,0.0,0.0,393.9,1016.6
1387,107,1632.6,218.4,1918.8,1064.8
1387,207,1113.3,260.9,1411.2,893.9
1387,209,697.4,236.5,879.8,808.2
1387,193,740.0,239.2,927.4,871.2
1387,205,1319.6,309.4,1535.3,771.5
1387,217,575.1,190.0,721.7,817.9
1387,219,935.2,248.9,1056.5,770.8
1387,220,0.0,0.2,413.3,1025.0
1387,224,1140.8,305.7,1272.4,738.7
1387,176,772.8,230.8,879.4,802.4
1388,107,1632.3,218.3,1918.7,1064.8
1388,207,1136.8,259.9,1433.2,889.4
1388,209,714.4,231.9,900.1,811.6
1388,193,742.8,244.9,930.2,870.9
1388,205,1325.8,310.3,1538.1,772.5
1388,217,576.7,190.0,728.9,818.9
1388,219,935.0,249.3,1056.5,771.1
1388,220,0.0,0.8,432.9,1029.5
1388,224,1144.2,305.5,1280.3,753.3
1389,107,1632.5,218.4,1919.0,1065.0
1389,207,1160.6,257.5,1455.4,886.4
1389,193,744.4,237.9,934.9,870.9
1389,205,1332.7,312.9,1539.9,772.0
1389,217,578.6,189.7,736.9,820.5
1389,219,934.4,249.5,1056.1,771.0
1389,220,3.9,0.7,455.3,1028.1
1389,224,1146.6,305.1,1285.6,761.7
1390,107,1632.7,218.5,1919.2,1065.1
1390,207,1181.5,257.2,1472.1,884.1
1390,193,746.0,235.6,938.4,873.7
1390,205,1342.2,323.7,1540.7,772.0
1390,217,589.2,190.5,757.3,824.5
1390,219,933.5,249.4,1055.7,770.9
1390,220,29.3,0.8,477.3,1021.0
1390,224,1148.5,304.8,1288.9,764.8
1391,107,1633.0,218.8,1919.2,1064.7
1391,207,1201.3,257.6,1487.3,886.7
1391,193,747.2,236.0,941.2,879.9
1391,205,1354.6,338.0,1542.1,771.0
1391,217,593.1,191.4,770.7,829.0
1391,219,933.2,249.7,1055.8,771.4
1391,220,57.3,0.7,501.6,1010.0
1391,224,1148.7,304.3,1290.1,766.5
1391,209,718.9,217.0,901.9,794.0
1392,107,1632.9,218.7,1919.2,1064.8
1392,207,1220.6,261.3,1501.9,893.4
1392,193,749.9,237.3,945.5,887.5
1392,205,1363.6,344.7,1542.6,767.8
1392,217,591.6,192.1,778.9,836.0
1392,219,933.5,250.0,1056.3,771.8
1392,220,84.7,0.9,525.8,998.5
1392,224,1149.9,304.5,1291.8,766.5
1393,107,1633.0,218.7,1919.3,1064.8
1393,207,1232.4,261.3,1510.5,896.2
1393,193,754.1,238.6,950.8,892.9
1393,205,1371.7,350.8,1542.4,764.8
1393,217,592.1,193.0,789.2,841.5
1393,219,934.1,250.4,1056.8,771.4
1393,220,106.4,2.6,545.7,993.5
1393,224,1153.6,304.4,1296.6,766.6
1393,209,721.5,212.9,895.2,775.7
1394,107,1633.1,218.7,1919.4,1064.9
1394,207,1240.4,262.4,1517.8,903.5
1394,193,758.8,239.6,956.1,893.8
1394,205,1363.8,291.6,1552.0,764.7
1394,217,583.4,193.2,784.2,837.4
1394,219,934.5,250.6,1057.2,771.1
1394,220,123.5,2.9,566.0,1003.0
1394,224,1156.7,304.5,1301.1,766.2
1394,209,726.6,211.7,890.1,754.9
1395,107,1633.2,218.9,1919.5,1065.0
1395,207,1253.8,263.9,1531.9,906.5
1395,193,761.6,239.0,959.3,892.0
1395,205,1348.6,260.3,1545.8,764.3
1395,217,578.4,196.2,781.1,833.5
1395,219,934.8,250.7,1057.5,770.9
1395,220,142.7,2.4,587.2,1014.3
1395,224,1157.8,304.8,1303.6,765.5
1396,107,1633.5,218.9,1919.8,1065.2
1396,207,1268.8,266.9,1550.8,911.6
1396,193,762.3,238.8,961.3,896.8
1396,217,576.6,197.7,783.1,833.9
1396,219,934.9,251.0,1057.6,771.3
1396,220,163.7,0.7,606.0,1021.4
1396,224,1157.9,304.8,1305.2,765.4
1397,107,1633.6,219.0,1919.7,1065.4
1397,207,1275.7,268.8,1563.9,918.8
1397,193,762.3,239.7,962.6,903.8
1397,217,574.7,199.4,784.0,832.6
1397,219,935.2,251.1,1058.2,772.3
1397,220,184.5,1.8,617.3,1019.3
1397,224,1157.8,304.8,1306.5,765.3
1398,107,1633.8,219.0,1919.8,1065.2
1398,207,1280.0,272.6,1571.3,920.5
1398,193,763.2,240.9,963.6,909.4
1398,217,571.7,201.3,783.2,832.7
1398,219,935.7,251.4,1058.7,773.1
1398,220,202.5,2.5,623.2,1014.8
1398,224,1157.6,305.0,1307.7,765.3
1399,107,1633.9,219.0,1919.8,1065.4
1399,207,1282.5,273.6,1578.1,922.6
1399,193,764.9,242.1,964.2,911.5
1399,217,569.1,203.4,782.2,833.1
1399,219,937.6,252.1,1060.0,773.7
1399,220,221.9,3.4,624.0,994.8
1399,224,1157.7,305.0,1308.8,765.3
1399,196,1295.0,309.9,1428.4,772.9
1400,107,1634.2,219.2,1920.0,1065.5
1400,207,1286.5,274.2,1586.8,926.0
1400,193,766.5,242.1,964.2,912.6
1400,217,568.5,202.8,783.9,834.1
1400,219,938.9,252.4,1060.9,775.2
1400,220,235.5,4.3,629.0,1003.0
1400,224,1157.9,305.0,1310.1,765.6
1400,196,1300.0,309.3,1433.0,773.0
1400,209,724.8,209.9,877.6,747.8
1401,107,1634.3,219.2,1920.0,1065.6
1401,207,1298.3,274.2,1601.8,923.8
1401,193,769.4,241.7,965.2,912.8
1401,217,573.0,202.6,789.2,834.8
1401,219,941.1,252.6,1061.9,774.7
1401,220,256.8,6.6,631.6,984.7
1401,224,1158.8,305.2,1312.0,765.7
1401,196,1309.4,309.1,1433.5,726.2
1401,225,583.9,209.6,698.4,751.6
1401,209,733.6,209.5,878.1,751.3
1402,107,1634.3,218.9,1919.9,1065.6
1402,207,1309.8,271.9,1616.5,925.2
1402,193,773.0,240.6,967.9,915.7
1402,217,582.0,203.1,800.1,844.0
1402,219,943.7,252.5,1063.7,777.5
1402,220,274.3,6.1,644.0,996.3
1402,224,1160.0,305.6,1313.9,765.9
1402,196,1309.4,309.0,1441.9,747.9
1402,225,590.2,208.5,697.9,715.7
1402,226,901.1,243.5,986.7,797.9
1403,107,1634.3,218.9,1919.9,1065.7
1403,207,1328.8,270.8,1637.4,929.6
1403,193,775.5,238.7,969.3,917.4
1403,217,597.1,202.8,812.7,840.9
1403,219,948.3,252.1,1066.3,776.5
1403,220,294.3,5.6,657.8,999.6
1403,224,1161.4,305.9,1316.2,766.8
1403,196,1311.2,309.2,1449.7,761.7
1403,225,596.6,209.4,699.1,687.2
1403,226,912.4,245.7,999.3,804.7
1403,184,781.8,211.9,859.2,371.7
1404,107,1634.3,219.1,1919.8,1065.8
1404,207,1350.9,270.9,1656.9,927.9
1404,193,778.0,237.0,970.4,916.1
1404,217,613.9,202.8,827.0,839.4
1404,219,952.4,251.6,1067.7,773.6
1404,220,314.6,6.8,673.0,1003.2
1404,224,1162.8,306.1,1318.2,767.0
1404,196,1319.4,309.4,1464.8,768.3
1404,225,599.4,208.8,702.6,683.6
1404,226,921.3,247.5,1009.2,806.0
1404,184,787.3,211.9,859.3,368.3
1405,107,1634.7,219.5,1919.9,1065.7
1405,207,1375.6,269.8,1677.4,924.4
1405,193,781.2,236.3,972.4,916.7
1405,217,628.4,201.0,839.4,838.0
1405,219,959.4,251.6,1068.7,752.6
1405,220,332.6,9.9,688.8,1015.5
1405,224,1164.1,306.1,1320.2,767.8
1405,196,1327.0,309.5,1479.7,772.0
1405,225,603.3,209.2,706.6,677.1
1405,226,936.4,248.8,1027.4,812.2
1405,206,586.5,235.9,642.1,313.6
1406,107,1635.3,220.0,1920.0,1065.5
1406,207,1400.9,268.8,1697.7,922.7
1406,193,783.8,236.2,973.8,915.6
1406,217,642.1,200.2,850.8,838.8
1406,219,938.9,251.4,1061.2,795.7
1406,220,347.2,10.5,700.8,1021.2
1406,224,1165.8,305.9,1322.2,768.2
1406,196,1329.9,309.2,1489.0,775.4
1406,225,608.6,209.7,713.5,678.8
1406,206,590.4,235.4,641.4,303.2
1407,107,1635.5,221.0,1919.7,1065.3
1407,207,1423.0,268.1,1713.3,921.9
1407,193,786.7,235.4,976.3,915.7
1407,217,654.7,199.9,860.4,838.2
1407,219,931.2,251.9,1061.1,813.4
1407,220,359.9,13.1,709.7,1023.5
1407,224,1168.1,305.6,1324.6,768.7
1407,196,1331.1,309.1,1495.3,777.1
1407,225,614.7,209.2,720.5,677.3
1407,206,595.7,234.5,641.6,294.0
1408,107,1635.8,221.4,1919.8,1065.1
1408,207,1449.9,269.2,1733.7,921.7
1408,193,789.3,235.1,978.7,915.0
1408,217,666.8,198.8,868.9,835.4
1408,219,927.5,252.5,1062.6,822.0
1408,220,370.4,16.0,717.6,1026.3
1408,224,1170.6,305.4,1327.0,769.2
1408,196,1332.5,309.0,1500.9,776.5
1408,225,621.5,210.0,726.4,670.9
1409,107,1636.0,221.4,1919.7,1064.9
1409,207,1464.7,269.9,1743.5,922.1
1409,193,790.8,234.8,980.8,914.6
1409,217,677.4,198.5,876.8,835.4
1409,219,926.6,252.7,1064.4,823.1
1409,220,379.2,23.0,725.0,1032.1
1409,224,1172.2,305.2,1328.4,769.7
1409,196,1331.9,309.1,1503.4,776.0
1409,225,634.0,209.8,735.2,656.1
1410,107,1635.9,221.2,1919.8,1065.2
1410,207,1474.0,270.7,1749.7,924.0
1410,193,788.9,231.5,982.2,918.9
1410,217,685.4,196.8,884.3,839.8
1410,219,928.2,252.5,1067.9,823.6
1410,220,393.8,29.0,739.6,1034.4
1410,224,1173.6,304.9,1329.8,771.3
1410,196,1334.0,308.9,1509.1,775.5
1410,225,640.7,210.9,737.3,633.9
1411,107,1635.9,221.0,1919.8,1065.1
1411,207,1481.9,273.1,1755.3,925.6
1411,193,787.1,231.2,982.5,919.2
1411,217,694.0,196.7,891.1,842.2
1411,219,930.4,252.4,1071.2,824.6
1411,220,405.2,44.2,753.9,1047.9
1411,224,1175.3,305.0,1331.0,771.9
1411,196,1334.1,309.0,1512.2,775.5
1411,225,642.6,213.5,737.4,621.0
1412,107,1635.3,220.6,1919.3,1065.2
1412,207,1487.2,276.2,1758.0,924.3
1412,193,782.5,231.5,982.8,928.2
1412,217,703.3,198.9,895.6,835.1
1412,219,933.0,252.0,1074.2,824.7
1412,220,414.3,47.8,766.7,1050.8
1412,224,1177.0,305.5,1332.0,772.3
1412,196,1333.6,309.1,1514.0,775.0
1412,225,644.8,216.1,750.9,674.6
1412,227,721.1,211.4,820.6,351.1
1412,201,627.8,217.6,770.1,476.4
1412,209,713.3,200.8,885.2,845.3
1413,107,1634.3,220.0,1918.8,1065.6
1413,207,1491.4,278.8,1761.2,924.4
1413,193,777.6,231.0,983.4,938.6
1413,219,935.9,253.7,1076.6,824.8
1413,220,423.3,50.5,779.1,1051.0
1413,224,1178.7,306.0,1332.9,772.4
1413,196,1332.9,309.3,1515.3,775.1
1413,201,644.2,215.0,768.0,454.0
1414,107,1633.1,219.1,1918.3,1065.8
1414,207,1494.6,281.3,1764.2,925.9
1414,193,775.1,232.2,984.8,945.3
1414,219,938.6,254.1,1079.3,826.1
1414,220,429.8,67.6,788.7,1058.8
1414,224,1180.3,306.4,1333.7,772.3
1414,196,1332.6,309.2,1516.5,774.4
1414,209,744.2,203.0,907.6,833.2
1415,107,1632.7,218.5,1918.2,1065.8
1415,207,1499.5,284.4,1769.2,927.0
1415,193,777.0,230.5,989.8,949.9
1415,219,943.1,254.0,1087.1,835.5
1415,220,435.2,68.1,796.3,1054.3
1415,224,1179.7,306.8,1332.9,772.6
1415,196,1332.4,309.2,1517.7,774.3
1415,209,760.7,205.3,912.5,787.9
1416,107,1632.0,218.6,1918.0,1066.4
1416,207,1501.2,286.5,1770.9,927.6
1416,193,779.4,228.5,993.0,950.5
1416,219,938.9,254.3,1090.5,855.2
1416,220,440.2,81.5,802.8,1060.2
1416,224,1175.9,307.3,1330.0,773.4
1416,196,1331.7,309.6,1518.3,774.6
1416,209,783.0,207.6,923.6,741.3
1417,107,1632.5,220.9,1919.1,1070.8
1417,207,1505.7,287.5,1775.2,927.5
1417,193,782.1,225.4,996.0,950.9
1417,219,940.4,252.9,1098.3,862.6
1417,220,447.9,78.2,812.4,1056.9
1417,224,1171.0,307.6,1326.4,772.3
1417,196,1331.2,309.7,1518.6,773.6
1418,107,1632.7,222.7,1919.3,1072.7
1418,207,1513.1,287.0,1782.7,927.0
1418,193,785.8,224.2,998.7,953.3
1418,219,947.6,253.0,1106.6,852.6
1418,220,456.3,72.6,823.7,1055.7
1418,224,1164.9,307.4,1322.6,772.0
1418,196,1330.6,310.0,1519.1,774.0
1418,232,928.1,252.9,1038.1,570.5
1419,107,1632.3,221.9,1919.5,1073.9
1419,207,1526.3,287.8,1795.3,929.6
1419,193,791.6,223.9,1000.1,949.3
1419,219,959.0,254.2,1117.5,837.8
1419,220,467.5,88.1,834.1,1062.4
1419,224,1159.9,307.3,1320.2,771.8
1419,196,1330.3,310.3,1519.2,773.0
1419,232,931.0,252.4,1043.5,578.7
1419,192,1535.0,285.5,1789.5,923.0
1419,199,1625.7,219.3,1920.0,1066.5
1420,107,1633.1,220.5,1919.2,1069.2
1420,193,796.4,222.7,998.9,943.7
1420,219,966.5,255.0,1127.8,834.7
1420,220,478.2,105.6,844.4,1063.2
1420,224,1155.3,307.3,1318.5,772.1
1420,196,1329.5,310.8,1519.1,772.7
1420,176,559.7,235.1,660.5,788.6
1421,107,1633.1,223.2,1919.0,1070.7
1421,193,833.2,213.3,1022.3,915.6
1421,219,973.9,255.1,1138.6,836.3
1421,220,488.4,92.2,864.7,1065.6
1421,224,1150.8,307.3,1316.9,772.7
1421,196,1328.0,310.9,1518.7,772.8
1421,176,570.6,218.7,686.6,800.4
1421,209,800.4,217.5,969.9,892.9
1421,192,1571.3,287.6,1810.6,911.9
1422,107,1633.3,224.7,1919.0,1071.1
1422,193,852.3,208.1,1031.8,895.5
1422,219,981.9,255.5,1149.6,838.9
1422,220,507.8,81.7,892.4,1065.2
1422,224,1147.0,307.7,1315.7,773.0
1422,196,1326.4,310.8,1518.4,773.2
1422,176,575.8,210.7,700.2,797.8
1422,209,812.2,216.3,978.1,914.2
1422,192,1593.8,286.9,1821.3,913.0
1423,107,1632.0,224.6,1918.6,1073.1
1423,193,869.2,206.1,1039.6,875.0
1423,219,986.8,255.6,1156.6,840.3
1423,220,531.8,77.8,916.4,1058.2
1423,224,1143.5,307.7,1314.8,773.2
1423,196,1324.7,311.0,1517.9,773.5
1423,176,581.9,210.0,710.6,790.8
1423,192,1631.0,286.7,1828.0,857.2
1423,184,841.4,220.8,909.8,339.4
1424,107,1631.3,220.9,1919.0,1072.6
1424,193,885.4,204.6,1050.5,868.0
1424,219,989.0,256.2,1160.5,841.4
1424,220,555.1,76.9,937.9,1056.3
1424,224,1140.9,307.8,1314.3,773.6
1424,196,1322.6,311.4,1517.0,773.7
1424,176,590.0,209.4,722.4,790.0
1424,192,1660.3,288.8,1836.7,832.6
1424,184,844.5,221.1,913.9,331.8
1425,107,1631.2,220.4,1919.1,1072.8
1425,193,894.7,202.8,1058.1,868.6
1425,219,989.1,256.3,1162.2,841.2
1425,220,582.8,72.1,964.0,1056.0
1425,224,1138.9,308.1,1314.0,774.3
1425,196,1320.5,311.7,1516.3,774.3
1425,176,593.3,210.6,730.0,793.5
1425,192,1647.1,241.0,1892.9,992.1
1426,107,1632.0,220.7,1918.3,1067.9
1426,193,900.8,202.2,1063.6,867.8
1426,219,991.0,259.0,1167.0,842.2
1426,220,619.2,62.5,992.5,1041.6
1426,224,1141.4,309.1,1316.8,775.2
1426,196,1317.9,312.1,1515.3,774.5
1426,176,595.8,213.2,735.9,793.8
1427,107,1632.1,218.7,1918.7,1066.2
1427,193,903.8,202.7,1068.8,871.1
1427,219,1000.4,260.1,1179.8,842.6
1427,220,643.3,62.4,1009.3,1034.8
1427,224,1145.3,309.4,1319.3,775.1
1427,196,1315.0,312.2,1514.3,774.7
1427,176,598.3,213.6,742.8,795.0
1428,107,1632.7,218.2,1919.2,1065.5
1428,193,911.1,203.4,1077.1,870.0
1428,219,1005.2,261.2,1188.1,839.2
1428,220,665.2,64.6,1024.6,1029.4
1428,224,1148.8,309.7,1320.5,775.1
1428,196,1311.5,312.2,1513.0,775.3
1428,176,600.8,213.5,749.6,793.2
1428,237,562.4,229.5,663.4,770.0
1428,238,923.0,251.5,985.7,329.6
1429,107,1633.1,217.7,1919.6,1065.3
1429,193,920.0,205.8,1087.1,866.4
1429,219,1019.9,260.7,1203.5,835.5
1429,220,683.0,68.5,1038.3,1029.0
1429,224,1150.8,309.5,1320.3,775.6
1429,196,1307.6,312.2,1511.9,777.0
1429,176,602.7,212.4,757.0,796.1
1429,237,555.6,303.3,641.7,765.0
1429,238,919.7,249.5,987.7,334.1
1430,107,1633.3,218.1,1919.6,1065.2
1430,193,925.4,210.0,1095.5,870.1
1430,219,1045.2,262.0,1225.3,836.2
1430,220,697.0,70.1,1049.4,1026.6
1430,224,1149.9,309.0,1317.7,777.1
1430,196,1303.2,312.1,1511.0,780.0
1430,176,606.5,211.4,767.1,797.7
1430,237,555.0,328.3,635.8,762.7
1430,238,913.1,248.4,990.2,344.2
1431,107,1633.1,219.2,1919.1,1065.1
1431,193,933.8,210.1,1108.3,867.3
1431,219,1057.9,261.0,1235.5,839.0
1431,220,707.8,71.1,1059.0,1026.9
1431,224,1147.8,309.5,1313.1,776.4
1431,196,1299.6,311.7,1509.8,779.8
1431,176,608.7,210.6,775.6,799.9
1431,237,555.8,332.6,635.6,762.1
1431,238,910.8,247.4,985.3,339.8
1432,107,1633.0,219.8,1918.9,1065.0
1432,193,942.7,212.1,1124.5,868.7
1432,219,1067.4,262.8,1240.1,839.0
1432,220,716.8,76.0,1065.5,1026.4
1432,224,1145.0,309.8,1308.1,775.4
1432,196,1295.2,311.5,1508.5,780.4
1432,176,609.2,209.2,783.4,805.0
1432,237,556.2,327.9,636.9,762.1
1432,239,582.9,230.3,675.5,667.4
1433,107,1633.0,220.1,1918.9,1065.0
1433,193,944.8,215.4,1133.2,869.6
1433,219,1065.9,265.1,1236.9,847.0
1433,220,723.7,80.1,1072.1,1029.6
1433,224,1145.7,310.4,1305.9,774.7
1433,196,1291.8,311.4,1507.6,779.8
1433,176,610.4,208.0,791.4,810.5
1433,237,557.4,326.0,638.5,762.4
1433,239,583.7,230.9,676.0,665.8
1434,107,1633.2,220.2,1919.0,1065.0
1434,193,958.2,217.0,1155.9,871.3
1434,219,1072.0,263.4,1235.6,834.6
1434,220,728.2,86.3,1075.8,1034.3
1434,224,1149.0,311.6,1305.3,774.0
1434,196,1289.2,311.6,1507.4,779.5
1434,176,616.1,207.3,800.0,807.6
1434,237,558.8,323.9,640.3,761.5
1434,239,584.1,231.4,676.5,666.5
1435,107,1632.6,219.9,1918.8,1065.2
1435,193,960.7,213.9,1169.3,872.7
1435,219,1032.6,243.3,1211.9,853.6
1435,220,731.7,88.6,1078.1,1036.3
1435,224,1152.8,312.9,1305.0,774.5
1435,196,1286.3,311.6,1507.1,779.5
1435,176,624.1,207.1,808.5,800.3
1435,237,560.2,321.4,642.5,761.5
1435,239,582.2,231.1,674.4,666.5
1436,107,1632.1,220.1,1918.5,1065.4
1436,219,1020.6,226.7,1210.2,864.5
1436,220,733.7,92.5,1077.0,1036.0
1436,224,1156.7,316.1,1303.9,775.2
1436,196,1283.4,311.7,1507.1,780.3
1436,176,632.6,208.6,817.5,797.7
1436,237,561.0,312.0,645.7,761.9
1436,239,572.8,231.0,672.8,705.4
1437,107,1631.5,220.5,1918.1,1065.5
1437,220,731.9,96.6,1071.8,1035.0
1437,224,1161.2,321.3,1301.8,774.2
1437,196,1280.8,310.4,1507.5,780.3
1437,176,638.4,208.7,824.9,800.4
1437,239,567.5,230.4,674.9,746.1
1437,193,963.3,209.9,1187.1,891.6
1438,107,1631.6,220.7,1918.3,1065.4
1438,220,722.8,100.7,1062.1,1038.1
1438,224,1165.3,326.9,1298.6,771.0
1438,196,1278.2,309.8,1507.9,780.9
1438,176,647.3,208.9,835.8,811.1
1438,239,556.8,228.3,668.3,766.6
1438,240,635.8,212.7,723.9,731.9
1438,193,963.7,212.6,1208.3,945.3
1439,107,1631.4,221.1,1918.1,1065.1
1439,220,715.7,104.7,1053.5,1040.2
1439,224,1163.1,290.3,1300.3,767.7
1439,196,1275.5,310.0,1507.8,781.9
1439,176,655.3,208.5,843.7,817.5
1439,239,552.3,226.3,665.1,774.2
1439,240,632.2,213.7,720.9,735.4
1439,193,975.6,213.5,1220.6,935.5
1440,107,1631.6,221.4,1918.4,1064.9
1440,220,716.7,107.6,1051.3,1043.2
1440,224,1162.1,276.2,1298.2,771.7
1440,196,1273.9,310.6,1508.1,781.9
1440,176,663.7,209.2,854.0,829.9
1440,239,549.9,227.4,662.5,777.8
1440,240,628.9,212.9,717.5,732.6
1440,193,990.2,213.6,1234.7,927.3
1441,107,1631.4,221.2,1918.5,1065.3
1441,220,720.5,110.7,1048.6,1041.9
1441,224,1165.8,273.3,1296.7,769.8
1441,196,1272.9,311.4,1508.2,780.6
1441,176,669.9,213.4,863.3,848.1
1441,239,548.5,225.7,660.6,778.0
1441,240,626.7,212.6,715.9,731.2
1441,193,1008.8,214.1,1247.6,905.5
1442,107,1631.5,221.3,1918.7,1065.3
1442,220,730.4,107.0,1049.9,1034.6
1442,196,1271.6,311.9,1508.4,780.2
1442,176,656.9,235.0,858.6,916.5
1442,239,548.2,225.6,659.4,777.2
1442,240,625.1,214.8,714.9,730.7
1442,193,1026.8,211.8,1272.0,923.8
1443,107,1631.4,221.5,1918.6,1065.4
1443,220,738.7,104.6,1046.5,1019.4
1443,196,1270.4,311.7,1509.3,780.6
1443,176,656.9,218.5,869.7,945.1
1443,239,550.9,227.9,661.5,775.7
1443,240,622.8,212.9,713.2,727.4
1443,193,1046.5,210.2,1288.8,919.8
1444,107,1631.2,222.0,1918.4,1065.3
1444,220,741.9,104.9,1042.2,1015.3
1444,196,1269.4,311.8,1510.2,781.4
1444,176,651.0,208.8,871.9,967.0
1444,239,546.8,227.4,656.7,776.1
1444,240,616.2,211.1,709.0,727.5
1444,193,1064.8,211.3,1306.4,928.8
1445,107,1631.1,222.4,1918.5,1065.4
1445,220,751.9,106.6,1043.1,1007.8
1445,196,1268.5,311.8,1511.7,783.8
1445,176,647.7,205.1,872.3,977.9
1445,239,545.0,227.9,653.3,775.8
1445,240,611.7,210.2,707.2,728.2
1445,193,1078.9,211.9,1319.7,938.0
1446,107,1630.9,222.6,1918.4,1065.4
1446,220,765.1,115.8,1049.4,1012.3
1446,196,1269.4,312.4,1513.8,785.6
1446,176,646.5,211.5,869.8,982.9
1446,239,540.8,228.7,650.0,788.9
1446,240,603.2,210.1,702.2,730.1
1446,193,1090.4,213.2,1328.7,939.2
1446,201,725.9,208.1,853.0,417.1
1447,107,1630.7,222.7,1918.3,1065.3
1447,220,776.0,119.1,1056.2,1014.1
1447,196,1274.7,313.2,1518.4,786.0
1447,176,644.3,214.9,864.8,983.1
1447,239,538.2,230.0,646.7,796.2
1447,240,598.1,209.2,700.4,732.8
1447,193,1104.3,213.8,1338.5,926.3
1447,201,732.0,207.9,855.3,383.6
1448,107,1630.8,223.0,1918.4,1065.2
1448,220,785.4,120.7,1062.4,1016.3
1448,196,1283.0,314.1,1523.3,783.4
1448,176,645.3,213.1,861.3,973.6
